nct_id,url,brief_title,official_title,overall_status,study_type,phase,primary_purpose,category,participant_stage,enrollment,lead_sponsor,interventions,conditions,countries,has_us_site,country_count,location_count,multinational,has_public_locations,study_first_post_date,last_update_post_date,start_date,primary_completion_date,completion_date,primary_outcomes,excluded_reason
NCT03592563,https://clinicaltrials.gov/study/NCT03592563,CUHK Brain Health Longitudinal Study,CUHK Brain Health Longitudinal Study,RECRUITING,OBSERVATIONAL,NOT_APPLICABLE,,"Care, behavior, and quality of life",Mixed or not specified,5000,Chinese University of Hong Kong,Neuro-QoL questionnaire,"Stroke, Ischemic; Stroke Syndrome; Stroke; Stroke, Acute; Dementia; Brain Ischemia; Brain Diseases; Alzheimer Disease; Health Attitude; Health Knowledge, Attitudes, Practice; Health Personnel Attitude; Healthy Aging",Hong Kong,False,1,2,False,True,2018-07-19,2026-02-24,2019-07-01,2038-12-31,2048-12-31,Risk factors contributing to neurological and psychiatric diseases,
NCT03621839,https://clinicaltrials.gov/study/NCT03621839,New CSF Biomarkers for Alzheimer's Disease,New Diagnosis or Prognosis Biomarkers for Alzheimer's Disease: Biobank of CSF Collected as Part of Differential Diagnosis of Dementia,RECRUITING,OBSERVATIONAL,NOT_APPLICABLE,,"Diagnostics, imaging, and biomarkers",Mixed or not specified,50000,"Central Hospital, Nancy, France",,Alzheimer Disease; Dementia; Neurodegenerative Diseases,France,False,1,1,False,True,2018-08-09,2024-03-06,2013-07-12,2050-12-31,2050-12-31,CSF collection constitution to have samples available for assessing new Alzheimer's biomarker,
NCT03638583,https://clinicaltrials.gov/study/NCT03638583,Alzheimer Prevention Trials (APT) Webstudy,Alzheimer Prevention Trials (APT) Webstudy,RECRUITING,OBSERVATIONAL,NOT_APPLICABLE,,"Diagnostics, imaging, and biomarkers",Mixed or not specified,200000,University of Southern California,,Alzheimer Disease; Dementia,United States,True,1,1,False,True,2018-08-20,2025-07-16,2017-12-20,2026-04-30,2026-04-30,Enrollment into Alzheimer's prevention research studies,
NCT03653156,https://clinicaltrials.gov/study/NCT03653156,China Cognition and Aging Study,"China Cognition and Aging Study: a Multi-center, National-wide, Longitudinal Study in China",RECRUITING,OBSERVATIONAL,NOT_APPLICABLE,,"Care, behavior, and quality of life",Care partners or care systems,100000,Capital Medical University,,"Mild Cognitive Impairment(MCI); Alzheimer Disease, Late Onset; Familial Alzheimer Disease (FAD); Vascular Dementia (VaD); Normal Control; Non-Alzheimer Degenerative Dementia",China,False,1,65,False,True,2018-08-31,2026-03-23,2000-01-01,2038-01-01,2038-01-01,"The prevalence of MCI and AD measured using a population-based cross-sectional survey with a multistage cluster sampling design; The conversion rate of normal to MCI to AD in Chinese; The biomarkers for normal (pre-MCI), MCI and AD diagnosis",
NCT03657732,https://clinicaltrials.gov/study/NCT03657732,The Chinese Familial Alzheimer's Network,A Multi-center Longitudinal Cohort Study of Familial Alzheimer's Disease in China,RECRUITING,OBSERVATIONAL,NOT_APPLICABLE,,"Diagnostics, imaging, and biomarkers",MCI or prodromal Alzheimer’s,40000,Capital Medical University,,Alzheimer Disease; Familial Alzheimer Disease (FAD),China,False,1,65,False,True,2018-09-05,2026-03-23,2005-01-10,2038-01-01,2038-01-01,"The prevalence of gene mutations in familial Alzheimer's disease in China.; The development patterns of genetic, biofluid, imaging, and neuropsychological markers of FAD.",
NCT03657745,https://clinicaltrials.gov/study/NCT03657745,Alzheimer's Disease Treatment With Combination of 40Hz Light and Cognitive Therapy,An Observational Trial of Alzheimer's Disease Treatment With Combination of 40Hz Light and Cognitive Therapy,RECRUITING,OBSERVATIONAL,NOT_APPLICABLE,,"Care, behavior, and quality of life",MCI or prodromal Alzheimer’s,2000,Alzheimer's Light LLC,Combination of 40Hz light and cognitive therapy (ALZLIFE),Alzheimer Disease; Mild Cognitive Impairment; Dementia; Cognition Disorders in Old Age; Cognitive Decline; Cognitive Deterioration,United States,True,1,1,False,True,2018-09-05,2024-08-01,2018-01-01,2029-12-31,2029-12-31,In-app cognitive test,
NCT03665831,https://clinicaltrials.gov/study/NCT03665831,Deep TMS for Comorbid Depression and Cognitive Impairment in Older Adults,Treatment of Comorbid Depression and Cognitive Impairment in Older Adults With Neurocognitive Disorders Using Deep Transcranial Magnetic Stimulation (dTMS),RECRUITING,INTERVENTIONAL,NA,TREATMENT,"Diagnostics, imaging, and biomarkers",MCI or prodromal Alzheimer’s,28,Rotman Research Institute at Baycrest,Brainsway H1-Coil Deep TMS System,Major Depressive Disorder; Alzheimer Disease; Mild Cognitive Impairment,Canada,False,1,1,False,True,2018-09-11,2025-10-27,2018-10-23,2026-08-15,2026-09-15,Change From Baseline on the Montgomery-Asberg Depression Rating Scale (MADRS),
NCT03671889,https://clinicaltrials.gov/study/NCT03671889,ExAblate Blood-Brain Barrier (BBB) Disruption for the Treatment of Alzheimer's Disease,Assessment of Safety and Efficacy of ExAblate Blood-Brain Barrier Disruption for the Treatment of Patients With Probable Alzheimer's Disease,RECRUITING,INTERVENTIONAL,NA,DEVICE_FEASIBILITY,Devices and brain stimulation,Moderate or later dementia,50,InSightec,Blood Brain Barrier (BBB) Disruption,Alzheimer Disease,United States,True,1,10,False,True,2018-09-14,2026-01-09,2018-09-28,2028-01,2030-01,Device and procedure related adverse events,
NCT03672201,https://clinicaltrials.gov/study/NCT03672201,Standardizing Care for Neuropsychiatric Symptoms and Quality of Life in Dementia,Standardizing Care for Neuropsychiatric Symptoms and Quality of Life in Dementia,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,NA,TREATMENT,"Care, behavior, and quality of life",Care partners or care systems,187,Centre for Addiction and Mental Health,Non-Pharmacological Intervention; Pharmacological Intervention,Alzheimer's Disease; Alzheimer Dementia (AD); Aggression,Canada,False,1,6,False,True,2018-09-14,2026-04-13,2018-11-01,2023-03-31,2027-12-31,Change in Cohen-Mansfield Agitation Inventory - Total Frequency Score (CMAI - Frequency); The proportion of participants on polypharmacy,
NCT03687710,https://clinicaltrials.gov/study/NCT03687710,The Comparative Effectiveness Dementia & Alzheimer's Registry,The Comparative Effectiveness Dementia & Alzheimer's Registry,ENROLLING_BY_INVITATION,OBSERVATIONAL,NOT_APPLICABLE,,"Diagnostics, imaging, and biomarkers",Preclinical or elevated-risk,452,Weill Medical College of Cornell University,Multidomain precision medicine intervention,Alzheimer Disease; Mild Cognitive Impairment,United States,True,1,1,False,True,2018-09-27,2026-03-30,2015-02-16,2028-06-30,2028-06-30,Change from Baseline in Alzheimer's Prevention Initiative Cognitive Composite (APCC) every 6 months,
NCT03702907,https://clinicaltrials.gov/study/NCT03702907,DC Longitudinal Study on Aging and Specimen Bank,DC Longitudinal Study on Aging and Specimen Bank,RECRUITING,OBSERVATIONAL,NOT_APPLICABLE,,"Diagnostics, imaging, and biomarkers",MCI or prodromal Alzheimer’s,1000,Georgetown University,,Alzheimer Disease; Dementia; Mild Cognitive Impairment; Aging; Aging Disorder,United States,True,1,1,False,True,2018-10-11,2019-10-24,2007-01-01,2027-01,2027-01,CDR,
NCT03705104,https://clinicaltrials.gov/study/NCT03705104,Living Well with Chronic Pain,Living Well with Chronic Pain: Using Person-centered E-health Design to Support Self-management,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,NA,SUPPORTIVE_CARE,"Care, behavior, and quality of life",Mixed or not specified,340,Oslo University Hospital,EPIO,"Chronic Pain, Widespread",Norway,False,1,1,False,True,2018-10-15,2025-03-21,2019-12-03,2025-12-31,2030-01,Brief Pain Inventory (BPI) (Short Form) - Assessing change,
NCT03761381,https://clinicaltrials.gov/study/NCT03761381,OCT Angiography and NRAI in Dementia,Using Optical Coherence Tomography and Noninvasive Retinal Amyloid Imaging to Capture Retinal Changes Associated With Dementia,RECRUITING,OBSERVATIONAL,NOT_APPLICABLE,,"Diagnostics, imaging, and biomarkers",MCI or prodromal Alzheimer’s,20,Oregon Health and Science University,Optical Coherence Tomography Angiography (OCTA) Imaging; Noninvasive Retinal Amyloid Imaging (NRAI),Alzheimer Disease; Dementia; Mild Cognitive Impairment,United States,True,1,1,False,True,2018-12-03,2025-09-12,2018-09-14,2026-12,2027-12,Retinal amyloid protein detection,
NCT03799991,https://clinicaltrials.gov/study/NCT03799991,Vestibular Therapy in Alzheimer's Disease,Vestibular Therapy in Alzheimer's Disease,RECRUITING,INTERVENTIONAL,NA,TREATMENT,Other interventional treatment research,Care partners or care systems,100,Johns Hopkins University,Vestibular physical therapy; Active control,Vestibular Diseases; Vestibular Disorder; Alzheimer Disease,United States,True,1,1,False,True,2019-01-10,2026-01-12,2022-08-22,2027-08-26,2027-08-26,Number of participant falls,
NCT03809351,https://clinicaltrials.gov/study/NCT03809351,UAB Alzheimer's Disease Center Core Cohort - Tau Imaging Substudy,UAB Alzheimer's Disease Center Core Cohort - Tau Imaging Substudy,RECRUITING,INTERVENTIONAL,PHASE1,DIAGNOSTIC,"Diagnostics, imaging, and biomarkers",Mixed or not specified,160,University of Alabama at Birmingham,[F-18]AV-1451-PET,Alzheimer Disease,United States,True,1,1,False,True,2019-01-18,2026-06-02,2020-07-08,2028-07,2028-07,Measurement of pathological tau deposition in the brain.,
NCT03810794,https://clinicaltrials.gov/study/NCT03810794,Clinical Evaluation on the Therapeutic Effect of Acupuncture Treatment for Alzheimer's Disease,Clinical Evaluation on the Therapeutic Effect of Acupuncture Treatment for Alzheimer's Disease: Multicenter Randomized Controlled Trial,RECRUITING,INTERVENTIONAL,NA,TREATMENT,"Care, behavior, and quality of life",Moderate or later dementia,180,"Jian Pei,MD",Acupuncture; Donepezil,Alzheimer Disease; Cognitive Impairment,China,False,1,3,False,True,2019-01-22,2026-01-06,2019-03-01,2026-12-30,2026-12-30,Alzheimer's Disease Assessment Scale-cognition(ADAS-cog),
NCT03821857,https://clinicaltrials.gov/study/NCT03821857,Sex-Specific Effects of Endocrine Disruption on Aging and Alzheimer's Disease,Sex-Specific Effects of Endocrine Disruption on Aging and Alzheimer's Disease,RECRUITING,INTERVENTIONAL,PHASE4,DIAGNOSTIC,"Diagnostics, imaging, and biomarkers",Mixed or not specified,614,Mayo Clinic,18-F-Flortaucipir,Alzheimer Disease,United States,True,1,2,False,True,2019-01-30,2025-11-24,2019-06-27,2030-05,2030-05,18F-Flortaucipir PET imaging; Pittsburgh compound-B PET imaging,
NCT03840083,https://clinicaltrials.gov/study/NCT03840083,Sleep-dependent Learning in Aging,What is Sleep's Role in Alzheimer's Disease? Insight From Healthy Aging,RECRUITING,INTERVENTIONAL,NA,BASIC_SCIENCE,"Diagnostics, imaging, and biomarkers",Mixed or not specified,584,"University of Massachusetts, Amherst",Sleep,Sleep,United States,True,1,1,False,True,2019-02-15,2025-04-03,2018-07-15,2025-07-14,2025-07-15,Change in memory accuracy for intervention compared to control,
NCT03846492,https://clinicaltrials.gov/study/NCT03846492,Targeting Brain Physiology to Treat Neuropsychiatric Symptoms of Dementia Using TMS-EEG and tDCS,Targeting Brain Physiology to Treat Neuropsychiatric Symptoms of Dementia Using TMS-EEG and tDCS,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,NA,TREATMENT,"Care, behavior, and quality of life",Care partners or care systems,90,Centre for Addiction and Mental Health,Transcranial Direct Current Stimulation (tDCS),"Alzheimer Disease; Dementia, Mixed; Dementia; Behavior Problem; Dementia, Alzheimer Type",Canada,False,1,1,False,True,2019-02-19,2026-04-13,2019-04-24,2025-04-08,2026-12-31,"Long Interval Cortical Inhibition (LICI), a TMS paradigm, will be used to assess the extent of cortical inhibition",
NCT03848312,https://clinicaltrials.gov/study/NCT03848312,Preventing Alzheimer's With Cognitive Training,Cognitive Training to Reduce Incidence of Cognitive Impairment in Older Adults,RECRUITING,INTERVENTIONAL,PHASE3,PREVENTION,"Care, behavior, and quality of life",Care partners or care systems,7600,University of South Florida,Cognitive Training; Computerized Cognitive Stimulation,Age-related Cognitive Decline; Alzheimer's Disease and Related Dementias,United States,True,1,7,False,True,2019-02-20,2024-09-26,2019-02-19,2026-01-31,2026-01-31,Incidence of mild cognitive impairment or dementia,
NCT03851523,https://clinicaltrials.gov/study/NCT03851523,Longitudinal Study for the Characterization of the Phases of Subjective Perception of Cognitive Decline and Mild Cognitive Impairment of Alzheimer's Disease.,AlfaCognition: Longitudinal Study for the Characterization of the Phases of Subjective Perception of Cognitive Decline and Mild Cognitive Impairment of Alzheimer's Disease.,RECRUITING,OBSERVATIONAL,NOT_APPLICABLE,,"Diagnostics, imaging, and biomarkers",Preclinical or elevated-risk,400,"Barcelonabeta Brain Research Center, Pasqual Maragall Foundation",No intervention,Alzheimer Disease; Mild Cognitive Impairment; Subjective Cognitive Decline,Spain,False,1,1,False,True,2019-02-22,2025-05-31,2018-02-12,2026-12-31,2027-12-31,Subjective Cognitive Decline Questionnaire (my-Cog); Subjective Cognitive Decline Questionnaire (their-Cog),
NCT03860857,https://clinicaltrials.gov/study/NCT03860857,"Biomarker Exploration in Aging, Cognition and Neurodegeneration","The BEACoN Study- Biomarker Exploration in Aging, Cognition and Neurodegeneration",RECRUITING,INTERVENTIONAL,PHASE3,HEALTH_SERVICES_RESEARCH,"Diagnostics, imaging, and biomarkers",MCI or prodromal Alzheimer’s,300,"University of California, Irvine",Amyloid PET scan; Tau PET scan using MK-6240; Neurocognitive testing; MRI,Alzheimer Disease; Cognitive Impairment; Cognitive Decline,United States,True,1,1,False,True,2019-03-04,2026-01-23,2018-05-01,2026-12-22,2027-12-22,Change in Clinical Dementia Rating - Sum of Box Score,
NCT03887455,https://clinicaltrials.gov/study/NCT03887455,A Study to Confirm Safety and Efficacy of Lecanemab in Participants With Early Alzheimer's Disease,"A Placebo-Controlled, Double-Blind, Parallel-Group, 18-Month Study With an Open-Label Extension Phase to Confirm Safety and Efficacy of BAN2401 in Subjects With Early Alzheimer's Disease",ACTIVE_NOT_RECRUITING,INTERVENTIONAL,PHASE3,TREATMENT,Amyloid-targeting approaches,MCI or prodromal Alzheimer’s,1906,Eisai Inc.,Lecanemab IV; Placebo; Lecanemab SC,Early Alzheimer's Disease,Australia; Canada; China; France; Germany; Italy; Japan; Russia; Singapore; South Korea; Spain; Sweden; United Kingdom; United States,True,14,247,True,True,2019-03-25,2026-04-07,2019-03-27,2029-06-30,2029-06-30,Core Study: Change from Baseline in the CDR-SB at 18 Months; Extension Phase: Number of Participants Reporting One or More Treatment-emergent Adverse Events (TEAEs); Extension Phase: Change from Core Study Baseline in CDR-SB,
NCT03890861,https://clinicaltrials.gov/study/NCT03890861,"Reducing African Americans' Alzheimer's Disease Risk Through Exercise (RAATE)""","Reducing African Americans' Alzheimer's Disease Risk Through Exercise (RAATE)""",RECRUITING,INTERVENTIONAL,NA,PREVENTION,Lifestyle and multidomain,Moderate or later dementia,125,Pennington Biomedical Research Center,Physical activity; Successful Aging,"Dementia, Alzheimer Type",United States,True,1,1,False,True,2019-03-26,2024-11-25,2019-08-09,2025-11,2026-11,Change in episodic memory; Change in executive function,
NCT03894254,https://clinicaltrials.gov/study/NCT03894254,Predictive Factors of Autonomy Loss in Real-life Cohort,Predictive Factors Associated With Impairment in Functional Autonomy in a Regional Real-life Cohort of Patients With Alzheimer's Disease or Related Disorders (ADRD),RECRUITING,INTERVENTIONAL,NA,HEALTH_SERVICES_RESEARCH,Other interventional treatment research,Mixed or not specified,5400,Hospices Civils de Lyon,no intervention,Memory Disorders,France,False,1,5,False,True,2019-03-28,2022-05-02,2020-09-09,2024-03-01,2032-03-01,Functional autonomy level; Functional autonomy level; Functional autonomy level,
NCT03899298,https://clinicaltrials.gov/study/NCT03899298,Safety and Clinical Outcomes With Amniotic and Umbilical Cord Tissue Therapy for Numerous Medical Conditions,"Safety and Clinical Outcomes Study: Amniotic and Umbilical Cord Tissue Administration for Orthopedic, Neurologic, Urologic, Autoimmune, Renal, Cardiac and Pulmonary Conditions",NOT_YET_RECRUITING,INTERVENTIONAL,PHASE1,TREATMENT,"Care, behavior, and quality of life",Moderate or later dementia,5000,R3 Stem Cell,Amniotic and Umbilical Cord Tissue Procedure,Orthopedic Disorder; Neurologic Disorder; Urologic Diseases; Erectile Dysfunction; Autoimmune Diseases; Renal Failure; Renal Insufficiency; Kidney Diseases; Cardiac Event; Cardiomyopathies; CHF; Pulmonary Disease; COPD; Alzheimer Disease; Stroke; Neuropathy;Peripheral; Arthritis,,False,0,0,False,False,2019-04-02,2019-08-22,2019-09-01,2024-03-20,2029-03-20,"Disabilities of Arm, Shoulder, Hand Questionnaire (DASH); Sexual Health Inventory for Men Questionnaire (SHIM); Kidney Disease and Quality of Life Questionnaire (KDQOL)",
NCT03926520,https://clinicaltrials.gov/study/NCT03926520,Electroconvulsive Therapy (ECT) for Agitation in Dementia (AD),Effect and Safety of Electroconvulsive Therapy Plus Usual Care for the Acute Management of Severe Agitation in Dementia,RECRUITING,INTERVENTIONAL,NA,TREATMENT,"Care, behavior, and quality of life",Moderate or later dementia,50,Brent Forester,Electroconvulsive Therapy (ECT),"Alzheimer Dementia; Agitation,Psychomotor",United States,True,1,5,False,True,2019-04-24,2026-04-28,2021-01-28,2026-05-31,2026-05-31,CMAI total score,
